Speed (m/s),count,10km count,42km count,21km count,female count,male count
2.60837163085331,3,0.0,2.0,1.0,2.0,1.0
2.6089225150013045,2,2.0,0.0,0.0,0.0,2.0
2.6096033402922756,1,1.0,0.0,0.0,1.0,0.0
2.609992542878449,3,0.0,1.0,2.0,1.0,2.0
2.6102845210127903,1,1.0,0.0,0.0,1.0,0.0
2.6103169670602857,1,0.0,1.0,0.0,1.0,0.0
2.610479209397725,1,0.0,1.0,0.0,1.0,0.0
2.610641471904525,4,0.0,2.0,2.0,1.0,3.0
2.6109660574412534,4,2.0,2.0,0.0,1.0,3.0
2.6122652071153127,2,0.0,0.0,2.0,1.0,1.0
2.6123301985370952,2,2.0,0.0,0.0,2.0,0.0
2.6127527216174182,1,0.0,1.0,0.0,0.0,1.0
2.6130128037627385,4,4.0,0.0,0.0,2.0,2.0
2.613565650280025,3,0.0,0.0,3.0,2.0,1.0
2.6142163575252084,1,0.0,1.0,0.0,0.0,1.0
2.6143790849673203,1,1.0,0.0,0.0,1.0,0.0
2.6150627615062763,3,3.0,0.0,0.0,3.0,0.0
2.61519302615193,2,0.0,1.0,1.0,1.0,1.0
2.6155187445510024,1,0.0,0.0,1.0,1.0,0.0
2.615746795710175,2,2.0,0.0,0.0,1.0,1.0
2.616170424816245,1,0.0,0.0,1.0,0.0,1.0
2.6164311878597593,3,3.0,0.0,0.0,2.0,1.0
2.617115938236064,4,4.0,0.0,0.0,3.0,1.0
2.6178010471204187,2,2.0,0.0,0.0,1.0,1.0
2.6181274155342225,1,0.0,0.0,1.0,1.0,0.0
2.6184538653366585,2,0.0,0.0,2.0,1.0,1.0
2.6184865147944487,2,2.0,0.0,0.0,2.0,0.0
2.6186171207681275,1,0.0,1.0,0.0,0.0,1.0
2.6191070092292343,1,0.0,0.0,1.0,0.0,1.0
2.6191723415400734,1,1.0,0.0,0.0,1.0,0.0
2.619270346117867,1,0.0,1.0,0.0,1.0,0.0
2.619433703380317,1,0.0,1.0,0.0,0.0,1.0
2.6197604790419162,1,0.0,0.0,1.0,1.0,0.0
2.6198585276395074,3,3.0,0.0,0.0,2.0,1.0
2.6204142750187174,1,0.0,0.0,1.0,0.0,1.0
2.620545073375262,1,1.0,0.0,0.0,1.0,0.0
2.621068397403894,1,0.0,0.0,1.0,1.0,0.0
2.6212319790301444,1,1.0,0.0,0.0,1.0,0.0
2.6219192448872577,1,1.0,0.0,0.0,1.0,0.0
2.622050193532276,2,0.0,0.0,2.0,0.0,2.0
2.6223776223776225,1,0.0,0.0,1.0,1.0,0.0
2.6226068712300026,2,2.0,0.0,0.0,2.0,0.0
2.6227051330086173,2,0.0,0.0,2.0,1.0,1.0
2.62286891900331,1,0.0,1.0,0.0,0.0,1.0
2.623524267599475,1,0.0,1.0,0.0,0.0,1.0
2.623983206507478,2,2.0,0.0,0.0,1.0,1.0
2.624015994002249,1,0.0,0.0,1.0,1.0,0.0
2.6246719160104988,6,3.0,1.0,2.0,2.0,4.0
2.625,2,0.0,0.0,2.0,1.0,1.0
2.625328166020753,1,0.0,0.0,1.0,1.0,0.0
2.625360987135731,2,2.0,0.0,0.0,2.0,0.0
2.625656414103526,1,0.0,1.0,0.0,1.0,0.0
2.6259847442791044,1,0.0,0.0,1.0,0.0,1.0
2.6260504201680672,1,1.0,0.0,0.0,0.0,1.0
2.6267402153926978,5,5.0,0.0,0.0,4.0,1.0
2.627430373095113,2,2.0,0.0,0.0,1.0,1.0
2.6276276276276276,1,0.0,1.0,0.0,1.0,0.0
2.627956451007383,1,0.0,0.0,1.0,1.0,0.0
2.628120893561104,3,3.0,0.0,0.0,3.0,0.0
2.6282853566958697,1,0.0,0.0,1.0,1.0,0.0
2.6284498404155454,1,0.0,1.0,0.0,0.0,1.0
2.6288117770767614,2,2.0,0.0,0.0,2.0,0.0
2.629272567922875,2,0.0,0.0,2.0,2.0,0.0
2.6295030239284776,2,2.0,0.0,0.0,1.0,1.0
2.6299311208515967,2,0.0,1.0,1.0,0.0,2.0
2.6301946344029457,4,4.0,0.0,0.0,4.0,0.0
2.630260521042084,1,0.0,1.0,0.0,0.0,1.0
2.630754776072659,2,0.0,2.0,0.0,0.0,2.0
2.6308866087871614,7,7.0,0.0,0.0,5.0,2.0
2.6309195690303184,1,0.0,0.0,1.0,1.0,0.0
2.631249216890114,1,0.0,0.0,1.0,0.0,1.0
2.6315789473684212,4,4.0,0.0,0.0,3.0,1.0
2.631908760496303,1,0.0,0.0,1.0,0.0,1.0
2.632271650434325,2,2.0,0.0,0.0,0.0,2.0
2.6324036352240676,1,0.0,1.0,0.0,0.0,1.0
2.6325686348251223,6,0.0,1.0,5.0,4.0,2.0
2.6328986960882648,1,0.0,0.0,1.0,1.0,0.0
2.6329647182727753,3,3.0,0.0,0.0,3.0,0.0
2.633228840125392,1,0.0,1.0,0.0,1.0,0.0
2.6335590669676447,2,0.0,1.0,1.0,0.0,2.0
2.6336581511719777,3,3.0,0.0,0.0,2.0,1.0
2.6343519494204424,5,5.0,0.0,0.0,4.0,1.0
2.6348808030112925,2,0.0,0.0,2.0,1.0,1.0
2.635046113306983,2,2.0,0.0,0.0,1.0,1.0
2.635211444346844,1,0.0,0.0,1.0,0.0,1.0
2.6353767961347807,1,0.0,1.0,0.0,1.0,0.0
2.635740643120717,4,4.0,0.0,0.0,3.0,1.0
2.6358729760261075,2,0.0,0.0,2.0,1.0,1.0
2.636435539151068,2,2.0,0.0,0.0,1.0,1.0
2.6371308016877637,3,3.0,0.0,0.0,3.0,0.0
2.6371970362928545,1,0.0,0.0,1.0,1.0,0.0
2.637826431020839,2,2.0,0.0,0.0,1.0,1.0
2.638522427440633,2,0.0,0.0,2.0,1.0,1.0
2.638853983412918,2,0.0,0.0,2.0,0.0,2.0
2.6391856227221315,3,0.0,0.0,3.0,2.0,1.0
2.6392187912377936,1,1.0,0.0,0.0,0.0,1.0
2.6393514736379062,1,0.0,1.0,0.0,0.0,1.0
2.6395173453996983,2,0.0,0.0,2.0,0.0,2.0
2.6398491514770583,2,0.0,0.0,2.0,2.0,0.0
2.6399155227032733,2,2.0,0.0,0.0,2.0,0.0
2.6401810409856674,2,0.0,0.0,2.0,1.0,1.0
2.6405130139569972,1,0.0,0.0,1.0,0.0,1.0
2.6406126221283337,1,1.0,0.0,0.0,1.0,0.0
2.6410111299754764,1,0.0,1.0,0.0,0.0,1.0
2.6411772104137845,3,0.0,1.0,2.0,1.0,2.0
2.641310089804543,2,2.0,0.0,0.0,1.0,1.0
2.6413433117414,1,0.0,1.0,0.0,0.0,1.0
2.641841741099509,2,0.0,1.0,1.0,0.0,2.0
2.642007926023778,3,2.0,1.0,0.0,1.0,2.0
2.6427061310782243,2,2.0,0.0,0.0,2.0,0.0
2.642839164359426,1,0.0,1.0,0.0,0.0,1.0
2.643171806167401,2,0.0,1.0,1.0,1.0,1.0
2.6434047052603753,5,5.0,0.0,0.0,3.0,2.0
2.6441036488630356,4,4.0,0.0,0.0,4.0,0.0
2.644170234197935,1,0.0,1.0,0.0,1.0,0.0
2.644503211182471,1,0.0,0.0,1.0,0.0,1.0
2.6448029621793174,4,4.0,0.0,0.0,2.0,2.0
2.6451694168031237,1,0.0,0.0,1.0,0.0,1.0
2.6455026455026456,3,3.0,0.0,0.0,2.0,1.0
2.6458359581705935,2,0.0,1.0,1.0,1.0,1.0
2.6461693548387095,1,0.0,1.0,0.0,0.0,1.0
2.646202699126753,1,1.0,0.0,0.0,1.0,0.0
2.6465028355387523,1,0.0,0.0,1.0,1.0,0.0
2.6468364003024956,1,0.0,0.0,1.0,1.0,0.0
2.6469031233456857,4,4.0,0.0,0.0,2.0,2.0
2.6471700491617294,1,0.0,0.0,1.0,0.0,1.0
2.6475037821482603,1,0.0,0.0,1.0,1.0,0.0
2.6476039184537994,5,5.0,0.0,0.0,5.0,0.0
2.64783759929391,1,0.0,0.0,1.0,1.0,0.0
2.6483050847457625,2,2.0,0.0,0.0,1.0,1.0
2.6485054861899355,1,0.0,1.0,0.0,0.0,1.0
2.6488395560040363,1,0.0,0.0,1.0,0.0,1.0
2.6490066225165565,1,1.0,0.0,0.0,0.0,1.0
2.649340818772472,1,0.0,1.0,0.0,0.0,1.0
2.649708532061473,3,3.0,0.0,0.0,3.0,0.0
2.6498422712933754,4,0.0,0.0,4.0,1.0,3.0
2.65017667844523,2,0.0,2.0,0.0,0.0,2.0
2.6504108136761197,2,2.0,0.0,0.0,2.0,0.0
2.6505111700113595,2,0.0,1.0,1.0,1.0,1.0
2.651113467656416,4,4.0,0.0,0.0,4.0,0.0
2.651180406514329,1,0.0,0.0,1.0,1.0,0.0
2.6515151515151514,2,0.0,0.0,2.0,2.0,0.0
2.6518499810582146,1,0.0,0.0,1.0,0.0,1.0
2.6520174275430954,1,0.0,1.0,0.0,0.0,1.0
2.6521848951755493,2,0.0,0.0,2.0,2.0,0.0
2.652854977261243,1,0.0,0.0,1.0,1.0,0.0
2.6532236667551072,4,4.0,0.0,0.0,3.0,1.0
2.6535253980288096,1,0.0,0.0,1.0,0.0,1.0
2.653860735498547,1,0.0,1.0,0.0,1.0,0.0
2.653927813163482,1,1.0,0.0,0.0,0.0,1.0
2.654196157735086,2,0.0,1.0,1.0,0.0,2.0
2.654531664770573,1,0.0,0.0,1.0,1.0,0.0
2.654632333421821,2,2.0,0.0,0.0,2.0,0.0
2.6548672566371683,2,0.0,0.0,2.0,1.0,1.0
2.6552029333670504,1,0.0,0.0,1.0,0.0,1.0
2.655337227827934,4,4.0,0.0,0.0,4.0,0.0
2.655538694992413,2,0.0,0.0,2.0,2.0,0.0
2.655874541545466,1,0.0,0.0,1.0,1.0,0.0
2.6560424966799467,3,3.0,0.0,0.0,3.0,0.0
2.6562104730584366,2,0.0,0.0,2.0,1.0,1.0
2.6565464895635675,1,0.0,0.0,1.0,0.0,1.0
2.656748140276302,3,3.0,0.0,0.0,1.0,2.0
2.6568825910931175,5,0.0,1.0,4.0,1.0,4.0
2.657218777679362,4,0.0,1.0,3.0,2.0,2.0
2.6574541589157588,6,6.0,0.0,0.0,5.0,1.0
2.6575550493545936,1,0.0,0.0,1.0,0.0,1.0
2.65789140615112,2,0.0,1.0,1.0,0.0,2.0
2.6580596164799695,1,0.0,1.0,0.0,1.0,0.0
2.658160552897395,7,7.0,0.0,0.0,5.0,2.0
2.6582278481012658,1,0.0,0.0,1.0,0.0,1.0
2.658396101019052,1,0.0,1.0,0.0,0.0,1.0
2.658564375237372,3,0.0,0.0,3.0,1.0,2.0
2.658867322520606,6,6.0,0.0,0.0,6.0,0.0
2.6595744680851063,4,3.0,0.0,1.0,3.0,1.0
2.6599113362887903,1,0.0,0.0,1.0,1.0,0.0
2.6600798023940717,1,0.0,1.0,0.0,0.0,1.0
2.660248289840385,1,0.0,0.0,1.0,0.0,1.0
2.6602819898909282,3,3.0,0.0,0.0,3.0,0.0
2.6604167986317857,1,0.0,1.0,0.0,1.0,0.0
2.66058532877233,2,0.0,0.0,2.0,2.0,0.0
2.660989888238425,1,1.0,0.0,0.0,1.0,0.0
2.661091047329405,1,0.0,1.0,0.0,0.0,1.0
2.6612596629071095,2,0.0,0.0,2.0,0.0,2.0
2.661428299854255,1,0.0,1.0,0.0,0.0,1.0
2.661596958174905,2,0.0,1.0,1.0,2.0,0.0
2.6616981634282673,2,2.0,0.0,0.0,2.0,0.0
2.6619343389529724,1,0.0,0.0,1.0,0.0,1.0
2.662271805273834,2,0.0,0.0,2.0,1.0,1.0
2.6626093571700267,1,0.0,0.0,1.0,0.0,1.0
2.662946994674106,1,0.0,1.0,0.0,0.0,1.0
2.663115845539281,3,3.0,0.0,0.0,2.0,1.0
2.6636225266362255,1,0.0,0.0,1.0,1.0,0.0
2.6638252530633992,2,2.0,0.0,0.0,1.0,1.0
2.663960421159457,1,0.0,0.0,1.0,0.0,1.0
2.664535038635758,2,2.0,0.0,0.0,2.0,0.0
2.66497461928934,1,0.0,1.0,0.0,0.0,1.0
2.66514372739387,1,0.0,1.0,0.0,0.0,1.0
2.6652452025586353,2,2.0,0.0,0.0,1.0,1.0
2.665312856961543,1,0.0,0.0,1.0,0.0,1.0
2.6656511805026657,2,0.0,0.0,2.0,1.0,1.0
2.6659557451346307,4,4.0,0.0,0.0,3.0,1.0
2.666328085322499,6,0.0,1.0,5.0,3.0,3.0
2.6666666666666665,2,2.0,0.0,0.0,1.0,1.0
2.667005334010668,1,0.0,0.0,1.0,1.0,0.0
2.667344087387273,1,0.0,0.0,1.0,1.0,0.0
2.667377967457989,1,1.0,0.0,0.0,1.0,0.0
2.667682926829268,1,0.0,1.0,0.0,1.0,0.0
2.6680218523694577,1,0.0,0.0,1.0,1.0,0.0
2.6680896478121663,2,2.0,0.0,0.0,0.0,2.0
2.6683608640406606,1,0.0,0.0,1.0,1.0,0.0
2.668699961875715,1,0.0,0.0,1.0,0.0,1.0
2.6688017080330932,2,2.0,0.0,0.0,2.0,0.0
2.668869543114952,1,0.0,1.0,0.0,0.0,1.0
2.6690391459074734,1,0.0,0.0,1.0,1.0,0.0
2.6693784161688066,1,0.0,0.0,1.0,0.0,1.0
2.6695141484249865,2,2.0,0.0,0.0,0.0,2.0
2.669717772692601,1,0.0,0.0,1.0,0.0,1.0
2.670057215511761,3,0.0,2.0,1.0,0.0,3.0
2.67022696929239,4,3.0,1.0,0.0,2.0,2.0
2.6703967446592065,3,0.0,2.0,1.0,1.0,2.0
2.671415850400712,1,0.0,0.0,1.0,1.0,0.0
2.671653753673524,3,3.0,0.0,0.0,1.0,2.0
2.6719256950187673,1,0.0,1.0,0.0,0.0,1.0
2.672095686474106,1,0.0,0.0,1.0,1.0,0.0
2.672367717797969,1,1.0,0.0,0.0,1.0,0.0
2.6724357342835328,1,0.0,0.0,1.0,0.0,1.0
2.672945968306498,2,0.0,2.0,0.0,0.0,2.0
2.6730820636193533,2,2.0,0.0,0.0,1.0,1.0
2.6731160896130346,3,0.0,0.0,3.0,2.0,1.0
2.673456397199236,2,0.0,0.0,2.0,1.0,1.0
2.6737967914438503,6,6.0,0.0,0.0,4.0,2.0
2.674137272379982,1,0.0,1.0,0.0,0.0,1.0
2.674511901577962,3,3.0,0.0,0.0,1.0,2.0
2.6748184944593048,1,0.0,0.0,1.0,0.0,1.0
2.675227394328518,4,4.0,0.0,0.0,3.0,1.0
2.6755000637023825,1,0.0,0.0,1.0,0.0,1.0
2.675943270002676,4,4.0,0.0,0.0,4.0,0.0
2.6760114686205796,1,0.0,1.0,0.0,1.0,0.0
2.6761819803746656,1,0.0,0.0,1.0,0.0,1.0
2.676523069079786,2,0.0,0.0,2.0,1.0,1.0
2.6766595289079227,5,5.0,0.0,0.0,2.0,3.0
2.676693646039131,1,0.0,1.0,0.0,0.0,1.0
2.676864244741874,3,0.0,0.0,3.0,0.0,3.0
2.6772055073941865,3,0.0,1.0,2.0,1.0,2.0
2.677376171352075,6,5.0,1.0,0.0,3.0,3.0
2.6775468570699985,1,0.0,0.0,1.0,0.0,1.0
2.678093197643278,3,3.0,0.0,0.0,2.0,1.0
2.678229817625303,2,0.0,0.0,2.0,1.0,1.0
2.6785714285714284,2,0.0,0.0,2.0,2.0,0.0
2.678810608090008,6,6.0,0.0,0.0,4.0,2.0
2.678913126674321,1,0.0,0.0,1.0,0.0,1.0
2.679254911967339,1,0.0,0.0,1.0,0.0,1.0
2.679528403001072,2,2.0,0.0,0.0,2.0,0.0
2.679938744257274,1,0.0,0.0,1.0,0.0,1.0
2.6802807913209956,2,0.0,0.0,2.0,0.0,2.0
2.6806229257084504,1,0.0,0.0,1.0,1.0,0.0
2.680965147453083,4,4.0,0.0,0.0,2.0,2.0
2.681649853147746,2,0.0,1.0,1.0,2.0,0.0
2.681684097613301,4,4.0,0.0,0.0,4.0,0.0
2.6824034334763946,3,3.0,0.0,0.0,3.0,0.0
2.682677567705672,2,0.0,0.0,2.0,2.0,0.0
2.6830203142966655,1,0.0,0.0,1.0,0.0,1.0
2.6831231553528307,8,8.0,0.0,0.0,6.0,2.0
2.6833631484794274,3,0.0,0.0,3.0,3.0,0.0
2.68370607028754,1,0.0,0.0,1.0,1.0,0.0
2.6838432635534084,3,3.0,0.0,0.0,3.0,0.0
2.684049079754601,1,0.0,0.0,1.0,1.0,0.0
2.684220617370742,1,0.0,1.0,0.0,0.0,1.0
2.684563758389262,1,1.0,0.0,0.0,1.0,0.0
2.684735361800051,2,0.0,0.0,2.0,1.0,1.0
2.6852846401718584,2,2.0,0.0,0.0,2.0,0.0
2.6854219948849103,1,0.0,0.0,1.0,1.0,0.0
2.6855937080375982,1,0.0,1.0,0.0,0.0,1.0
2.6857654431512983,1,0.0,0.0,1.0,1.0,0.0
2.686005909213,1,1.0,0.0,0.0,1.0,0.0
2.6867275658248255,2,2.0,0.0,0.0,2.0,0.0
2.6867963152507675,3,0.0,0.0,3.0,1.0,2.0
2.6871401151631478,1,0.0,0.0,1.0,0.0,1.0
2.6873120481156825,1,0.0,1.0,0.0,0.0,1.0
2.6874496103198067,7,7.0,0.0,0.0,5.0,2.0
2.68748400307141,3,0.0,1.0,2.0,1.0,2.0
2.6881720430107525,3,2.0,0.0,1.0,1.0,2.0
2.688688304205877,1,0.0,1.0,0.0,0.0,1.0
2.6888604353393086,1,0.0,0.0,1.0,1.0,0.0
2.6888948642108095,3,3.0,0.0,0.0,3.0,0.0
2.689204763734153,2,0.0,0.0,2.0,1.0,1.0
2.6896180742334588,5,5.0,0.0,0.0,4.0,1.0
2.690341673392521,3,3.0,0.0,0.0,2.0,1.0
2.690582959641256,2,0.0,0.0,2.0,1.0,1.0
2.6910656620021527,10,10.0,0.0,0.0,7.0,3.0
2.6917900403768504,6,6.0,0.0,0.0,4.0,2.0
2.691962568901423,2,0.0,0.0,2.0,1.0,1.0
2.6925148088314486,1,1.0,0.0,0.0,0.0,1.0
2.6926529042184897,1,0.0,0.0,1.0,1.0,0.0
2.6929982046678638,2,0.0,0.0,2.0,1.0,1.0
2.6931708881051617,1,0.0,1.0,0.0,0.0,1.0
2.6932399676811203,1,1.0,0.0,0.0,0.0,1.0
2.6939655172413794,1,1.0,0.0,0.0,1.0,0.0
2.6940346375881976,1,0.0,0.0,1.0,1.0,0.0
2.6943802925327174,2,0.0,0.0,2.0,1.0,1.0
2.6946914578280787,1,1.0,0.0,0.0,1.0,0.0
2.6947260361863212,1,0.0,0.0,1.0,0.0,1.0
2.6950718685831623,2,0.0,0.0,2.0,0.0,2.0
2.6952448180709747,1,0.0,1.0,0.0,0.0,1.0
2.6954177897574123,4,3.0,0.0,1.0,4.0,0.0
2.6955907836467494,1,0.0,1.0,0.0,0.0,1.0
2.6957637997432604,1,0.0,0.0,1.0,1.0,0.0
2.6959368380512228,1,0.0,1.0,0.0,0.0,1.0
2.6961445133459154,5,5.0,0.0,0.0,2.0,3.0
2.6964560862865947,1,0.0,0.0,1.0,0.0,1.0
2.6968023629125466,3,0.0,0.0,3.0,1.0,2.0
2.696871628910464,2,2.0,0.0,0.0,2.0,0.0
2.697148728487028,2,0.0,0.0,2.0,1.0,1.0
2.697495183044316,2,0.0,0.0,2.0,0.0,2.0
2.697599136768276,2,2.0,0.0,0.0,2.0,0.0
2.698188359244507,3,0.0,0.0,3.0,1.0,2.0
2.698327037236913,2,2.0,0.0,0.0,1.0,1.0
2.698535080956052,2,0.0,0.0,2.0,2.0,0.0
2.698881891787688,2,0.0,0.0,2.0,2.0,0.0
2.699055330634278,2,2.0,0.0,0.0,2.0,0.0
2.6992287917737787,2,0.0,0.0,2.0,2.0,0.0
2.699402275210489,1,0.0,1.0,0.0,1.0,0.0
2.6997493089927365,1,0.0,1.0,0.0,0.0,1.0
2.699784017278618,3,3.0,0.0,0.0,2.0,1.0
2.699922859346876,3,0.0,0.0,3.0,3.0,0.0
2.7002700270027002,1,0.0,0.0,1.0,0.0,1.0
2.700513097488523,1,1.0,0.0,0.0,1.0,0.0
2.700617283950617,1,0.0,1.0,0.0,0.0,1.0
2.7009646302250805,2,0.0,0.0,2.0,1.0,1.0
2.7012425715829282,1,1.0,0.0,0.0,1.0,0.0
2.7013120658605607,1,0.0,0.0,1.0,1.0,0.0
2.7016595908915475,2,0.0,0.0,2.0,1.0,1.0
2.701833386941139,1,0.0,1.0,0.0,0.0,1.0
2.7019724398811134,3,3.0,0.0,0.0,2.0,1.0
2.7020072053525475,2,0.0,0.0,2.0,2.0,0.0
2.7027027027027026,6,4.0,0.0,2.0,3.0,3.0
2.7030505856609603,3,0.0,0.0,3.0,1.0,2.0
2.703398558187436,2,0.0,0.0,2.0,1.0,1.0
2.703433360367667,3,3.0,0.0,0.0,2.0,1.0
2.7035725780495654,2,0.0,2.0,0.0,0.0,2.0
2.7037466203167244,3,0.0,0.0,3.0,2.0,1.0
2.7041644131963225,3,3.0,0.0,0.0,2.0,1.0
2.7042688815916556,1,0.0,1.0,0.0,0.0,1.0
2.704791344667697,1,0.0,0.0,1.0,1.0,0.0
2.704895861509332,1,1.0,0.0,0.0,1.0,0.0
2.7051397655545535,4,0.0,0.0,4.0,2.0,2.0
2.7053140096618358,1,0.0,1.0,0.0,0.0,1.0
2.7054882762174697,3,0.0,0.0,3.0,1.0,2.0
2.705627705627706,3,3.0,0.0,0.0,3.0,0.0
2.7058368766911483,1,0.0,0.0,1.0,1.0,0.0
2.7061855670103094,2,0.0,0.0,2.0,1.0,1.0
2.706359945872801,2,2.0,0.0,0.0,1.0,1.0
2.706534347209692,2,0.0,0.0,2.0,2.0,0.0
2.7068832173240525,1,0.0,0.0,1.0,0.0,1.0
2.707092582566324,3,3.0,0.0,0.0,3.0,0.0
2.7072321773881654,1,0.0,0.0,1.0,0.0,1.0
2.707581227436823,2,0.0,1.0,1.0,0.0,2.0
2.707825616030328,1,1.0,0.0,0.0,1.0,0.0
2.708279597627031,1,0.0,0.0,1.0,0.0,1.0
2.7085590465872156,6,6.0,0.0,0.0,4.0,2.0
2.708628917838256,2,0.0,0.0,2.0,2.0,0.0
2.709502612734662,1,0.0,1.0,0.0,0.0,1.0
2.7096774193548385,1,0.0,0.0,1.0,0.0,1.0
2.710027100271003,3,2.0,0.0,1.0,2.0,1.0
2.710376871450697,1,0.0,0.0,1.0,0.0,1.0
2.7107617240444566,5,5.0,0.0,0.0,3.0,2.0
2.7110766847405112,1,0.0,0.0,1.0,0.0,1.0
2.711426726920594,3,0.0,0.0,3.0,2.0,1.0
2.7114967462039044,4,4.0,0.0,0.0,2.0,2.0
2.7117768595041323,3,0.0,0.0,3.0,2.0,1.0
2.7121270825261528,3,0.0,0.0,3.0,3.0,0.0
2.7122321670735015,6,6.0,0.0,0.0,4.0,2.0
2.7124773960216997,3,0.0,1.0,2.0,1.0,2.0
2.7128278000258366,1,0.0,0.0,1.0,1.0,0.0
2.7129679869777537,1,1.0,0.0,0.0,0.0,1.0
2.7131782945736433,1,0.0,1.0,0.0,0.0,1.0
2.7137042062415198,3,3.0,0.0,0.0,2.0,1.0
2.7140549273021,1,0.0,1.0,0.0,0.0,1.0
2.7144408251900107,1,1.0,0.0,0.0,1.0,0.0
2.7145811789038263,2,0.0,0.0,2.0,0.0,2.0
2.715177844148792,2,2.0,0.0,0.0,2.0,0.0
2.7152831652443754,1,0.0,0.0,1.0,0.0,1.0
2.7158098933074686,1,0.0,1.0,0.0,0.0,1.0
2.7159152634437804,2,2.0,0.0,0.0,1.0,1.0
2.716336825766395,2,0.0,1.0,1.0,1.0,1.0
2.7166530834012494,4,4.0,0.0,0.0,3.0,1.0
2.7166882276843465,1,0.0,0.0,1.0,1.0,0.0
2.716863962740151,1,0.0,1.0,0.0,0.0,1.0
2.7170397205330574,4,0.0,2.0,2.0,3.0,1.0
2.717391304347826,4,4.0,0.0,0.0,3.0,1.0
2.7175671303785185,1,0.0,1.0,0.0,0.0,1.0
2.7177429791639707,2,0.0,0.0,2.0,2.0,0.0
2.718129926610492,2,2.0,0.0,0.0,1.0,1.0
2.7184466019417477,1,0.0,0.0,1.0,1.0,0.0
2.718868950516585,2,2.0,0.0,0.0,1.0,1.0
2.719150589149294,2,0.0,1.0,1.0,0.0,2.0
2.7193266429265135,1,0.0,1.0,0.0,0.0,1.0
2.7195027195027195,4,0.0,1.0,3.0,1.0,3.0
2.7196083763937993,3,3.0,0.0,0.0,3.0,0.0
2.7198549410698094,1,0.0,0.0,1.0,1.0,0.0
2.7202072538860103,1,0.0,0.0,1.0,1.0,0.0
2.720348204570185,3,3.0,0.0,0.0,3.0,0.0
2.7205596579867857,3,0.0,0.0,3.0,2.0,1.0
2.7209121534076184,3,0.0,0.0,3.0,1.0,2.0
2.7210884353741496,2,2.0,0.0,0.0,1.0,1.0
2.7212647401840093,2,0.0,1.0,1.0,1.0,1.0
2.721441067841638,1,0.0,1.0,0.0,0.0,1.0
2.721829069134458,5,5.0,0.0,0.0,5.0,0.0
2.7219701879455607,2,0.0,0.0,2.0,1.0,1.0
2.722323049001815,1,0.0,0.0,1.0,0.0,1.0
2.722570106180234,2,2.0,0.0,0.0,2.0,0.0
2.722676001555815,1,0.0,0.0,1.0,0.0,1.0
2.7233821812994425,1,0.0,0.0,1.0,1.0,0.0
2.7237354085603114,1,0.0,0.0,1.0,0.0,1.0
2.724053391446472,1,1.0,0.0,0.0,1.0,0.0
2.7247956403269753,5,3.0,1.0,1.0,4.0,1.0
2.724972425874262,1,0.0,1.0,0.0,0.0,1.0
2.7255029201817003,2,0.0,0.0,2.0,0.0,2.0
2.725538293813028,3,3.0,0.0,0.0,2.0,1.0
2.7258566978193146,1,0.0,0.0,1.0,1.0,0.0
2.7262813522355507,4,4.0,0.0,0.0,2.0,2.0
2.726564528693846,1,0.0,0.0,1.0,0.0,1.0
2.727024815925825,5,5.0,0.0,0.0,4.0,1.0
2.727272727272727,2,0.0,1.0,1.0,1.0,1.0
2.7276269645408493,2,0.0,0.0,2.0,1.0,1.0
2.727768685215494,6,6.0,0.0,0.0,6.0,0.0
2.728512960436562,4,4.0,0.0,0.0,4.0,0.0
2.728690228690229,2,0.0,0.0,2.0,2.0,0.0
2.729044834307992,1,0.0,0.0,1.0,1.0,0.0
2.7292576419213974,4,4.0,0.0,0.0,3.0,1.0
2.729399532102937,1,0.0,0.0,1.0,1.0,0.0
2.7295769155780856,1,0.0,1.0,0.0,0.0,1.0
2.73000273000273,1,1.0,0.0,0.0,1.0,0.0
2.730109204368175,1,0.0,0.0,1.0,1.0,0.0
2.730464178910415,1,0.0,0.0,1.0,0.0,1.0
2.7307482250136537,2,2.0,0.0,0.0,0.0,2.0
2.730819245773732,1,0.0,0.0,1.0,1.0,0.0
2.7311744049941473,2,0.0,0.0,2.0,1.0,1.0
2.7314941272876263,2,2.0,0.0,0.0,2.0,0.0
2.7315296566077003,2,0.0,0.0,2.0,1.0,1.0
2.73224043715847,1,1.0,0.0,0.0,0.0,1.0
2.7325959661678594,2,0.0,0.0,2.0,0.0,2.0
2.732951587714732,1,0.0,0.0,1.0,0.0,1.0
2.7329871549603717,4,4.0,0.0,0.0,3.0,1.0
2.733485193621868,1,0.0,1.0,0.0,0.0,1.0
2.733663108565478,3,0.0,0.0,3.0,1.0,2.0
2.733734281027884,1,1.0,0.0,0.0,1.0,0.0
2.7340190079416744,1,0.0,0.0,1.0,0.0,1.0
2.7344818156959256,3,3.0,0.0,0.0,1.0,2.0
2.7349091619456924,1,0.0,1.0,0.0,0.0,1.0
2.735229759299781,3,3.0,0.0,0.0,2.0,1.0
2.7354435326299336,2,0.0,1.0,1.0,1.0,1.0
2.735978112175103,2,2.0,0.0,0.0,2.0,0.0
2.736156351791531,3,0.0,1.0,2.0,1.0,2.0
2.7365129007036746,2,0.0,0.0,2.0,1.0,1.0
2.736726874657909,5,5.0,0.0,0.0,5.0,0.0
2.736869542551805,2,0.0,0.0,2.0,1.0,1.0
